Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,RxDtcsCode,CrossMode,Mode,TStep,Skip,Power,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
39,PMR_446_EXT_17,446.400000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
40,PMR_446_EXT_18,446.412500,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
41,PMR_446_EXT_19,446.425000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
42,PMR_446_EXT_20,446.437500,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
43,PMR_446_EXT_21,446.450000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
44,PMR_446_EXT_22,446.462500,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
45,PMR_446_EXT_23,446.475000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
46,PMR_446_EXT_24,446.487500,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
47,PMR_446_EXT_25,446.500000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
48,PMR_446_EXT_26,446.512500,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
49,PMR_446_EXT_27,446.525000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
50,PMR_446_EXT_28,446.537500,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
51,PMR_446_EXT_29,446.550000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
52,PMR_446_EXT_30,446.562500,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
53,PMR_446_EXT_31,446.575000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
54,PMR_446_EXT_32,446.587500,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
55,PMR_446_EXT_33,446.600000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
56,PMR_446_EXT_34,446.612500,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
57,PMR_446_EXT_35,446.625000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
58,PMR_446_EXT_36,446.637500,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
59,PMR_446_EXT_37,446.650000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
60,PMR_446_EXT_38,446.662500,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
61,PMR_446_EXT_39,446.675000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
62,PMR_446_EXT_40,446.687500,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
63,PMR_446_EXT_41,446.700000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
64,PMR_446_EXT_42,446.712500,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
65,PMR_446_EXT_43,446.725000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
66,PMR_446_EXT_44,446.737500,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
67,PMR_446_EXT_45,446.750000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
68,PMR_446_EXT_46,446.762500,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
69,PMR_446_EXT_47,446.775000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
